Date,Close,High,Low,Open,Volume,Daily Return,SMA_30,SMA_100,EMA_30,Volatility,BB_MA20,BB_STD,Upper,Lower,RSI
,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,,,,,,,,,,
2020-03-31,1695.0015869140625,1721.8268362972312,1652.2111960156722,1705.4903887058333,3927593,0.026764211383925707,1782.698604329427,,1746.7664822666347,0.04327204547769534,1693.8648376464844,144.55866004929487,1982.9821577450741,1404.7475175478946,43.78677423495832
2020-04-01,1586.0762939453125,1703.0305663883905,1579.8108864930048,1694.8159437233721,4941878,-0.06426264955129657,1767.8931030273438,,1736.3993733426785,0.04526555640253592,1679.353204345703,139.7681689676282,1958.8895422809594,1399.8168664104467,47.15310268000866
2020-04-03,1535.4425048828125,1615.0828420732441,1531.5440743798006,1615.0828420732441,5735369,-0.031923930302589776,1751.0158203125,,1723.4344140872033,0.04526019952840055,1660.1444030761718,131.14294766583544,1922.4302984078427,1397.858507744501,41.97468319829065
2020-04-07,1647.7557373046875,1657.6411808115565,1582.5955438145927,1587.2365864650756,5427577,0.07314714296674163,1738.4782307942708,,1718.5519188109122,0.04822903388483611,1644.6230712890624,110.80556570042339,1866.2342026899091,1423.0119398882157,55.18879710939537
2020-04-08,1583.0133056640625,1676.3447253698828,1578.882822732099,1633.647129928568,6285615,-0.0392912797539563,1724.9973754882812,,1709.8074921562768,0.048355374310586806,1626.2608459472656,84.8898159563195,1796.0404778599045,1456.4812140346266,53.26963101644642
2020-04-09,1639.3555908203125,1651.0974519082952,1606.9146332701928,1624.7826482672544,5307397,0.0355917950624014,1714.6677652994792,,1705.2622081991178,0.04932075371145722,1617.3549865722657,72.16301678771188,1761.6810201476894,1473.028952996842,56.400978572569436
2020-04-13,1632.9508056640625,1658.7085915712262,1620.6520430237051,1634.575170541091,2990438,-0.003906891947124902,1702.8714599609375,,1700.5969564226627,0.0472979670959467,1608.9881713867187,58.1836995346434,1725.3555704560056,1492.6207723174318,56.351421997884394
2020-04-15,1610.5809326171875,1681.9137301328399,1603.758623095041,1656.852101703708,4761399,-0.013699048966620886,1691.3292887369792,,1694.789471015858,0.04733141940134937,1607.9735168457032,57.95845646069175,1723.8904297670867,1492.0566039243197,46.24924980562246
2020-04-16,1592.85205078125,1638.1950079087596,1554.7955068438348,1587.1898889647232,6245533,-0.011007755945010578,1679.7521118164063,,1688.2128632587867,0.04268677458847854,1604.3930236816407,56.47812427958743,1717.3492722408155,1491.4367751224659,53.21049804804926
2020-04-17,1676.5299072265625,1718.9954400186828,1627.149267422662,1670.7750606735833,9895823,0.0525333513581947,1674.2001180013021,,1687.4591241599337,0.0440152966326646,1610.0599304199218,57.79715078867346,1725.6542319972687,1494.465628842575,56.61805072494859
2020-04-20,1688.0865478515625,1698.6216925181334,1673.095956701604,1698.6216925181334,3244282,0.006893190855221887,1668.9980143229166,,1687.4996031077808,0.04165543196812968,1618.073907470703,56.896875861317966,1731.867659193339,1504.280155748067,54.59434898796091
2020-04-21,1612.9014892578125,1665.7629169145412,1603.6657468902088,1638.2879685453195,5122541,-0.044538627885779,1660.2177652994792,,1682.6868215690731,0.04263121932606538,1622.4945007324218,52.50851463730536,1727.5115300070324,1517.4774714578111,46.60165437554241
2020-04-22,1642.46484375,1661.4931168762362,1595.7295711964125,1612.9014274322842,3829836,0.01832929951958273,1650.9793090820312,,1680.0918552581654,0.04273085531627781,1628.6740478515626,46.61352187734338,1721.9010916062493,1535.4470040968758,46.485623808622655
2020-04-23,1743.40771484375,1763.596250873486,1634.436008049489,1652.2112245025291,5934366,0.06145816239407709,1643.8201538085937,,1684.1767494249775,0.04444341609292659,1632.4240173339845,52.60945689324608,1737.6429311204765,1527.2051035474924,55.90062594996788
2020-04-24,1687.99365234375,1718.9957263210274,1678.0154107361634,1708.5533804526228,2987102,-0.03178491297714969,1635.0780151367187,,1684.4230012261887,0.0399832550638013,1639.3322204589845,50.20957321792529,1739.751366894835,1538.913074023134,49.559692704484924
2020-04-27,1704.74755859375,1740.3907845221008,1693.9803636015115,1700.7563303785942,3374741,0.009925337234969689,1631.3205078125,,1685.7342629918378,0.03639665118581439,1645.52568359375,50.259405543701796,1746.0444946811535,1545.0068725063466,58.432800515047454
2020-04-28,1725.586181640625,1733.8936029918043,1701.034997061774,1731.1089772910682,2678505,0.012223876163849567,1628.830476888021,,1688.305354517566,0.03627694804867915,1650.5728271484375,53.0433217924307,1756.6594707332988,1544.486183563576,64.10909182476163
2020-04-29,1768.840576171875,1775.245237575494,1717.2322054896397,1739.4627540622578,4241510,0.025066493340903495,1633.4293619791667,,1693.501175269457,0.03619881689213592,1655.8961181640625,59.26724139183548,1774.4306009477334,1537.3616353803916,60.01073407293074
2020-04-30,1869.82958984375,1886.119694536071,1802.7665249174552,1837.8528519593606,5915544,0.05709333844570397,1640.274951171875,,1704.8772020161857,0.0377860948601125,1664.7117797851563,75.92844354651155,1816.5686668781793,1512.8548926921333,72.37181097297042
2020-05-04,1791.85986328125,1824.8577172759294,1776.2660301206881,1824.8577172759294,3729348,-0.04169884089224163,1647.8972208658854,,1710.4889866139317,0.03907058337503904,1671.7638366699218,80.95366780941588,1833.6711722887535,1509.8565010510902,61.50716755387985
2020-05-05,1793.9947509765625,1835.067971895312,1788.657552778081,1814.7401856606273,2905528,0.0011914367518690572,1656.770145670573,,1715.8764552824887,0.03852432029431392,1676.7134948730468,85.35586538395125,1847.4252256409493,1506.0017641051443,62.23033454332131
2020-05-06,1766.937744140625,1813.4409690716238,1757.6556587928526,1800.538961083585,3517431,-0.015081987737817548,1664.8517496744792,,1719.1707319830139,0.038406510058991705,1685.7565673828126,84.82695112588956,1855.4104696345917,1516.1026651310335,61.79043598309891
2020-05-07,1755.8458251953125,1795.5730853895698,1748.1416484735669,1772.8784303861084,3166754,-0.006277481468769719,1672.7508138020833,,1721.5368670289686,0.035312982138161364,1696.7767333984375,78.33998999105779,1853.456713380553,1540.096753416322,62.41518082205587
2020-05-08,1757.4700927734375,1800.2604843046424,1750.8333789737726,1799.8891782229753,2686530,0.0009250627559764801,1675.7195393880208,,1723.8551396576443,0.03428779924681332,1702.262451171875,78.5676679277789,1859.3977870274327,1545.1271153163173,57.045926645054095
2020-05-11,1796.36181640625,1811.3059494388326,1771.9498894220744,1771.9498894220744,2449841,0.022129380063269366,1683.9372802734374,,1728.5329897704576,0.03101855822297637,1712.9298767089845,75.96506915749553,1864.8600150239756,1560.9997383939933,58.99728455748025
2020-05-12,1809.5426025390625,1816.0400625122727,1773.1104162607048,1794.598467262021,3256595,0.007337489592815771,1691.559423828125,,1733.7594164006903,0.029345246203952662,1721.439227294922,76.81687219079457,1875.072971676511,1567.8054829133328,68.21741053940084
2020-05-13,1809.681640625,1850.8476630264609,1787.4046376597869,1850.8476630264609,2656665,7.683603897601365e-05,1697.7273681640625,,1738.657624415162,0.02861705020939382,1730.2757690429687,76.26499457627183,1882.8057581955125,1577.745779890425,66.3847365409384
2020-05-14,1765.777587890625,1785.0379161262038,1755.3352412568775,1772.8784062629159,2263146,-0.024260649911446386,1701.1741292317708,,1740.4072994780952,0.029274628543091607,1738.0356018066407,71.17061181664316,1880.376825439927,1595.6943781733544,52.46775492395575
2020-05-15,1757.0059814453125,1779.7470908489827,1731.2945367069344,1778.447576221717,3173682,-0.0049675601873455655,1703.2904500325521,,1741.4781821856577,0.029069959818265427,1746.2432983398437,62.48121819202146,1871.2057347238865,1621.280861955801,58.486493789169515
2020-05-18,1805.922607421875,1812.7449178871318,1737.6992761558818,1770.093778561213,3727694,0.02784089894578723,1708.4605794270833,,1745.6358870396075,0.029265806703710366,1752.7129333496093,61.57523827217377,1875.863409893957,1629.5624568052617,61.52956082208977
2020-05-19,1808.753662109375,1825.2757067582868,1766.3809180045705,1766.3809180045705,3198693,0.0015676500620043221,1712.252315266927,,1749.7080015602378,0.02729578001849467,1758.7462890625,60.81665948676034,1880.3796080360207,1637.1129700889792,59.883098518814656
2020-05-20,1813.3482666015625,1821.980651753355,1793.020475955547,1810.0067383613148,2778505,0.002540204666029222,1719.8280476888021,,1753.8138251112912,0.027289028560854245,1768.7686279296875,51.286799443077555,1871.3422268158427,1666.1950290435323,55.82414549158134
2020-05-21,1848.2486572265625,1854.5605201352876,1801.7918913603453,1806.2936797714062,3400908,0.01924638044869753,1730.2549194335938,,1759.90639492518,0.02510610500679984,1779.0578186035157,44.85265961113234,1868.7631378257804,1689.352499381251,46.58537857293234
2020-05-22,1875.306396484375,1886.1200503398434,1820.4492857918394,1835.16137080662,3663418,0.014639663960808624,1737.83994140625,,1767.3515563160959,0.025034222331572674,1785.6527526855468,48.85340916010554,1883.359571005758,1687.9459343653357,65.73894488281798
2020-05-26,1803.5091552734375,1878.694045431517,1786.8014019049754,1870.3401687472858,4575317,-0.03828560567251049,1745.189803059896,,1769.6843046359245,0.0235280727102867,1791.4285278320312,43.201374130000815,1877.8312760920328,1705.0257795720297,51.42108667859322
2020-05-27,1861.3365478515625,1865.6990824729728,1801.8847481844073,1818.3604490370915,3482160,0.032063819808753724,1752.5891682942708,,1775.5973525853206,0.02308161024674284,1799.2579772949218,40.78722133786126,1880.8324199706444,1717.6835346191992,62.91264820537207
2020-05-28,1860.4085693359375,1869.4121475640814,1829.7776850908458,1845.742827920147,3475681,-0.000498554931775308,1760.17109375,,1781.0690439885864,0.023080645266766803,1805.9990966796875,39.075742027944614,1884.1505807355766,1727.8476126237983,64.71204123736838
2020-05-29,1830.751953125,1858.8767150884003,1821.516324171271,1839.709187521751,7237735,-0.01594091572128331,1767.510127766927,1838.5608215332031,1784.2743929651292,0.023420455945596292,1809.0946655273438,38.42398922528821,1885.9426439779202,1732.2466870767673,59.55691996942168
2020-06-01,1898.41845703125,1912.1095325678402,1838.8738583921295,1847.134936800972,3747773,0.03696104422597868,1777.695674641927,1837.6163488769532,1791.6385261306855,0.024112348072330633,1810.5241088867188,41.23156592394813,1892.987240734615,1728.0609770388226,62.380357232764005
2020-06-02,1900.1820068359375,1931.6018411290515,1893.5917493088987,1912.295059479854,2443886,0.000928957363512728,1785.1507446289063,1836.780987548828,1798.641331337476,0.020771194090932962,1815.9402160644531,45.540207107053924,1907.020630278561,1724.8598018503453,61.30859767650123
2020-06-03,1904.8367919921875,1921.221260694016,1880.4927663728226,1910.1432011504692,3699799,0.0024496522646275665,1792.375752766927,1835.5968383789063,1805.4926513797154,0.018326637737182083,1821.4823181152344,49.316912159836804,1920.116142434908,1722.848493795561,61.739718967594015
2020-06-04,1947.1015625,1954.967935642266,1905.3955344170513,1905.3955344170513,4048593,0.022188132172525687,1803.5157552083333,1834.837177734375,1814.6287101616692,0.01878571557767956,1830.4905090332031,54.960815042257984,1940.412139117719,1720.5688789486871,72.46160946293169
2020-06-05,1906.791748046875,1953.1058647149243,1899.3908442060808,1947.147958708642,3573289,-0.020702471421864987,1812.3266520182292,1833.6247729492188,1820.5747126058761,0.01910954577992608,1838.0378051757812,54.53340322589545,1947.104611627572,1728.9709987239903,67.2100659063846
2020-06-08,1928.6685791015625,1950.312862660926,1919.685128665077,1934.7196691289114,2957841,0.011473109780916424,1818.5020141601562,1832.1769592285157,1827.5485104443076,0.01903357303617199,1846.5977294921875,54.65744235699256,1955.9126142061725,1737.2828447782024,65.03763390206662
2020-06-09,1928.947998046875,1950.7784245816335,1917.9628963227442,1920.6161576044253,2909439,0.0001448765995051282,1826.5338256835937,1831.1079724121093,1834.0904128702798,0.019041972968103615,1853.2270385742188,56.26078801088105,1965.7486145959808,1740.7054625524568,64.8176729996641
2020-06-10,1963.1131591796875,1984.7574417883077,1930.2976339343602,1933.6025053369553,5168397,0.017711810358499003,1835.1460123697916,1830.3879833984374,1842.4144610192739,0.01886237741569533,1860.90556640625,60.318314771745946,1981.5421959497419,1740.2689368627582,67.20849297591349
2020-06-11,1924.8519287109375,1959.6225189494887,1919.4060832564128,1954.9678336313189,2269513,-0.019490078954357393,1841.788203938802,1829.498681640625,1847.733007321962,0.01954982556253839,1866.664080810547,60.6672198654415,1987.99852054143,1745.3296410796638,58.73451464897087
2020-06-12,1898.645751953125,1907.6757941628005,1872.1140510800365,1872.3001929986824,2842642,-0.013614645556327298,1846.1150431315104,1828.1951623535156,1851.0177005239725,0.01988214351863527,1873.3074890136718,56.14444020004784,1985.5963694137674,1761.0186086135761,52.66639518700021
2020-06-15,1889.7091064453125,1916.7993513838314,1862.7584111499557,1898.2736816949546,2399022,-0.004706852501905279,1846.777693684896,1826.6184045410157,1853.5139202608332,0.019005960741224005,1879.942645263672,49.07257330494814,1978.0877918735682,1781.7974986537756,61.49955574894735
2020-06-16,1904.5108642578125,1930.7166485778287,1890.732951894942,1922.3848083028336,2146528,0.007832823455215854,1850.5327270507812,1825.0802563476564,1856.8040456799931,0.018929051864203638,1884.8720581054688,46.10792872093763,1977.087915547344,1792.6562006635936,56.506639390404985
2020-06-17,1906.372802734375,1916.6597018712705,1886.5903918093984,1904.697070705999,2703527,0.0009776465503588128,1854.278662109375,1823.741845703125,1860.0020300060824,0.018129337952814576,1889.7530151367187,42.66434336929398,1975.0817018753066,1804.4243283981307,56.90765178474134
2020-06-18,1897.3426513671875,1916.9853990741524,1885.3335415012978,1903.7661393084559,1944389,-0.0047368234346583105,1858.6254923502604,1822.7613330078125,1862.4111023519602,0.018201732962599696,1893.952734375,38.69709757463116,1971.3469295242624,1816.5585392257378,60.66889388781518
2020-06-19,1903.3936767578125,1945.658237271471,1891.6638938447988,1900.9732634011216,5681758,0.0031892106500976958,1863.5437540690104,1821.834892578125,1865.0551394104023,0.018202467482682606,1896.7099853515624,37.20502365586793,1971.1200326632984,1822.2999380398264,50.993203512046776
2020-06-22,1887.8941650390625,1910.5159858420222,1879.7019853606412,1908.4213770135927,3196138,-0.008143092996479528,1867.8912231445313,1820.423857421875,1866.528624934832,0.017919211721974398,1897.339373779297,36.92933821215546,1971.1980502036079,1823.480697354986,47.674512086937234
2020-06-23,1894.7359619140625,1902.8350676757605,1871.183212342602,1887.0091400091812,4205944,0.003624036241914208,1871.170361328125,1819.1821423339843,1868.3484531270403,0.017664428293784867,1901.9007141113282,29.64553372854709,1961.1917815684224,1842.609646654234,48.10410056474185
